UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/05/16T00:00:53z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,44,64,979.90,0.00,36616,0,353,9.36,12.46,13.09,9.36,12.46,13.09,52,52,1671.75,497.45,74.39,2.05,0.89,0.00,10.02,12.85,13.15,10.02,12.85,13.15,53,53,1891.90,516.23,68.82,2.37,0.43,0.18
2025/05/16T00:02:53z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,44,64,979.94,0.00,36616,0,473,9.18,12.33,12.73,9.18,12.33,12.73,52,52,1642.75,483.25,72.67,3.60,0.60,0.00,9.36,11.93,11.93,9.36,11.93,11.93,50,50,1791.83,485.33,65.83,1.69,0.00,0.00
2025/05/16T00:04:53z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,45,64,980.00,0.00,36616,0,593,8.88,12.20,12.64,8.88,12.20,12.64,51,51,1621.07,476.90,75.02,2.78,0.81,0.00,9.84,12.21,12.66,9.84,12.21,12.66,51,51,1890.83,510.98,61.93,1.52,0.60,0.38
2025/05/16T00:06:53z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,44,63,980.09,0.00,36616,0,713,8.93,11.44,11.98,8.93,11.44,11.98,48,48,1602.36,477.59,66.93,1.88,0.97,0.00,9.84,12.64,12.85,9.84,12.64,12.85,52,52,1883.62,522.04,66.87,1.87,0.22,0.22
2025/05/16T00:08:53z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,45,64,980.13,0.00,36616,0,833,8.12,11.63,12.26,8.12,11.63,12.26,48,48,1554.89,463.39,72.26,3.14,1.00,0.40,8.90,11.23,11.42,8.90,11.23,11.42,47,47,1702.40,473.17,60.22,0.68,0.23,0.00
2025/05/16T00:10:53z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,45,64,980.15,0.00,36616,0,953,9.04,12.20,12.70,9.04,12.20,12.70,51,51,1631.04,477.46,75.12,3.38,0.71,0.27,10.52,13.60,13.72,10.52,13.60,13.72,54,54,1972.97,544.81,73.67,2.45,0.21,0.00
2025/05/16T00:12:53z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,45,64,980.18,0.00,36552,0,1073,8.95,11.72,11.83,8.95,11.72,11.83,49,49,1612.97,477.53,71.72,1.62,0.43,0.00,10.60,13.84,14.28,10.60,13.84,14.28,55,55,1990.50,554.97,81.53,1.95,0.66,0.19
2025/05/16T00:14:53z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,45,64,980.17,0.00,36552,0,1193,8.17,11.44,11.85,8.17,11.44,11.85,48,48,1639.22,470.81,69.83,2.39,0.64,0.19,9.74,12.58,12.60,9.74,12.58,12.60,52,52,1881.68,517.79,67.05,1.75,0.02,0.02
2025/05/16T00:16:46z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,45,64,980.18,nan,36704,0,112,8.51,11.36,11.62,8.51,11.36,11.62,47,47,1656.40,486.27,67.69,1.60,0.36,0.00,10.33,13.51,14.21,10.33,13.51,14.21,54,54,1965.49,542.35,75.81,3.70,1.19,0.26
2025/05/16T00:18:46z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,46,64,980.20,0.00,36616,0,232,9.25,11.80,12.07,9.25,11.80,12.07,49,49,1638.66,482.00,63.63,1.90,0.34,0.00,9.66,12.18,12.45,9.66,12.18,12.45,51,51,1806.86,498.91,65.11,1.84,0.30,0.00
