UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/05/11T00:00:11z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,80,54,986.78,0.00,36616,0,233,7.49,10.66,11.34,7.49,10.66,11.34,44,44,1191.05,355.36,66.12,2.86,0.90,0.22,8.32,13.12,13.79,8.32,13.12,13.79,53,53,1445.20,394.07,72.14,4.14,0.80,0.41
2025/05/11T00:02:11z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,55,986.88,0.00,36552,0,353,7.02,10.77,11.68,7.02,10.77,11.68,45,45,1189.34,350.30,66.16,4.14,1.48,0.25,8.05,12.17,12.58,8.05,12.17,12.58,51,51,1395.31,386.76,59.80,4.15,0.59,0.22
2025/05/11T00:04:11z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,54,986.83,0.00,36552,0,473,7.27,10.61,11.55,7.27,10.61,11.55,44,44,1234.02,360.12,60.71,3.39,0.98,0.00,8.09,11.33,11.43,8.09,11.33,11.43,47,47,1383.98,385.81,58.22,1.60,0.17,0.00
2025/05/11T00:06:11z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,55,986.73,0.00,36552,0,593,7.66,11.72,13.10,7.66,11.72,13.10,49,49,1371.52,373.38,64.29,6.59,2.02,0.43,8.22,12.59,13.22,8.22,12.59,13.22,52,52,1413.47,398.88,66.91,4.24,0.72,0.00
2025/05/11T00:08:11z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,54,986.64,0.00,36552,0,713,7.66,11.59,12.28,7.66,11.59,12.28,48,48,1287.10,376.72,70.07,2.50,0.72,0.00,8.39,12.25,12.25,8.39,12.25,12.25,52,52,1444.05,392.67,61.47,2.25,0.00,0.00
2025/05/11T00:10:11z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,54,986.59,0.00,36552,0,833,7.07,11.22,12.31,7.07,11.22,12.31,47,47,1215.46,360.00,72.61,3.69,1.49,0.00,8.40,12.45,12.64,8.40,12.45,12.64,52,52,1412.43,392.81,60.09,3.52,0.40,0.00
2025/05/11T00:12:11z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,80,53,986.45,0.00,36552,0,953,7.96,13.62,14.62,7.96,13.62,14.62,54,54,1324.12,395.11,75.59,8.98,1.59,0.25,8.48,13.21,13.36,8.48,13.21,13.36,54,54,1474.81,410.83,76.29,3.05,0.24,0.00
2025/05/11T00:14:11z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,55,986.42,0.00,36552,0,1073,7.38,11.00,11.95,7.38,11.00,11.95,46,46,1260.16,372.84,68.48,4.09,0.71,0.00,8.09,13.02,13.32,8.09,13.02,13.32,53,53,1493.11,409.61,70.95,2.84,0.63,0.26
2025/05/11T00:16:11z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,55,986.42,0.00,36552,0,1193,8.09,11.78,12.21,8.09,11.78,12.21,49,49,1310.53,391.50,67.67,2.71,0.60,0.00,8.38,12.34,12.88,8.38,12.34,12.88,52,52,1467.64,395.09,61.77,2.62,1.07,0.23
2025/05/11T00:18:04z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,54,986.52,nan,36704,0,112,7.43,10.87,11.87,7.43,10.87,11.87,45,45,1220.15,359.72,65.87,2.72,1.30,0.50,8.44,12.84,13.37,8.44,12.84,13.37,53,53,1480.88,409.93,69.16,2.95,0.93,0.00
2025/05/11T00:20:04z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,54,986.60,0.00,36616,0,232,7.66,11.79,12.91,7.66,11.79,12.91,49,49,1249.34,370.72,69.60,5.88,2.00,0.00,8.45,13.43,13.79,8.45,13.43,13.79,54,54,1462.88,412.48,70.80,4.64,0.66,0.00
2025/05/11T00:22:04z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,54,986.53,0.00,36552,0,352,7.75,11.21,12.58,7.75,11.21,12.58,47,47,1239.95,368.98,67.53,4.30,1.33,0.05,8.57,13.27,13.57,8.57,13.27,13.57,54,54,1495.95,414.53,73.35,3.38,0.38,0.00
2025/05/11T00:24:04z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,54,986.64,0.00,36552,0,472,7.29,10.95,12.07,7.29,10.95,12.07,46,46,1236.65,362.51,65.51,4.09,1.20,0.18,8.49,12.56,13.39,8.49,12.56,13.39,52,52,1439.80,402.95,67.39,4.56,1.05,0.00
2025/05/11T00:26:04z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,80,53,986.59,0.00,36552,0,592,7.09,10.56,11.67,7.09,10.56,11.67,44,44,1216.26,361.72,63.51,3.75,0.93,0.49,8.81,13.49,14.42,8.81,13.49,14.42,54,54,1493.47,418.84,75.53,4.46,1.21,0.23
2025/05/11T00:28:04z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,54,986.58,0.00,36552,0,712,8.08,12.47,12.73,8.08,12.47,12.73,52,52,1440.81,404.34,70.58,4.19,0.49,0.05,8.30,13.54,13.95,8.30,13.54,13.95,54,54,1483.77,409.93,73.43,4.84,0.48,0.21
2025/05/11T00:30:04z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,54,986.56,0.00,36552,0,832,8.32,12.18,12.39,8.32,12.18,12.39,51,51,1364.79,404.60,67.77,2.63,0.23,0.16,9.26,14.07,14.48,9.26,14.07,14.48,55,55,1546.66,431.38,75.03,4.05,0.83,0.00
2025/05/11T00:32:04z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,54,986.64,0.00,36552,0,952,7.55,11.43,12.09,7.55,11.43,12.09,48,48,1264.93,371.02,69.88,3.55,1.02,0.04,8.32,13.40,13.52,8.32,13.40,13.52,54,54,1487.60,407.72,71.43,4.62,0.17,0.00
2025/05/11T00:34:04z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,54,986.54,0.00,36552,0,1072,7.74,11.79,12.88,7.74,11.79,12.88,49,49,1300.37,386.14,70.96,3.04,1.47,0.00,8.26,13.40,13.41,8.26,13.40,13.41,54,54,1503.62,405.76,66.52,2.88,0.07,0.00
2025/05/11T00:36:04z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,80,54,986.50,0.00,36552,0,1192,7.54,11.22,12.53,7.54,11.22,12.53,47,47,1250.34,373.20,72.54,4.19,1.58,0.00,8.32,12.82,13.12,8.32,12.82,13.12,53,53,1499.84,397.36,74.39,3.21,0.45,0.21
