UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/04/16T00:00:22z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,23,983.55,0.00,36616,0,833,1.72,3.12,3.30,1.72,3.12,3.30,13,13,481.53,139.32,26.49,1.28,0.35,0.00,1.60,2.93,3.00,1.60,2.93,3.00,12,12,492.36,127.84,20.09,1.03,0.14,0.00
2025/04/16T00:02:22z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,23,983.59,0.00,36616,0,953,2.04,3.00,3.61,2.04,3.00,3.61,13,13,504.91,146.61,21.12,1.38,0.66,0.21,1.83,3.28,3.72,1.83,3.28,3.72,14,14,518.22,135.24,23.93,2.45,0.48,0.00
2025/04/16T00:04:22z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,23,983.63,0.00,36552,0,1073,2.02,3.14,3.46,2.02,3.14,3.46,13,13,528.61,151.32,20.76,1.37,0.53,0.17,1.74,2.50,2.69,1.74,2.50,2.69,10,10,469.76,123.02,16.90,0.86,0.24,0.00
2025/04/16T00:06:22z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,23,983.65,0.00,36552,0,1193,1.93,2.78,3.27,1.93,2.78,3.27,12,12,451.37,132.90,21.42,0.93,0.49,0.08,1.85,3.24,3.40,1.85,3.24,3.40,13,13,487.47,136.73,21.65,1.60,0.29,0.00
2025/04/16T00:08:15z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,23,983.65,nan,36704,0,112,1.65,2.52,2.89,1.65,2.52,2.89,11,11,447.78,130.04,17.43,0.72,0.39,0.00,1.33,2.10,2.24,1.33,2.10,2.24,9,9,464.14,123.81,14.81,0.57,0.29,0.00
2025/04/16T00:10:15z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,17,19,979.67,0.00,36616,0,232,1.66,2.95,3.14,1.66,2.95,3.14,12,12,446.54,131.05,22.61,1.58,0.44,0.00,1.86,2.77,2.93,1.86,2.77,2.93,12,12,462.21,128.63,19.11,0.93,0.51,0.00
2025/04/16T00:12:15z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,23,983.79,0.00,36616,0,352,1.98,3.24,3.90,1.98,3.24,3.90,14,14,491.07,142.59,23.88,2.52,0.84,0.00,1.65,2.87,2.87,1.65,2.87,2.87,12,12,477.80,134.27,18.60,0.93,0.00,0.00
2025/04/16T00:14:15z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,24,983.72,0.00,36616,0,472,1.91,3.11,3.48,1.91,3.11,3.48,13,13,497.68,143.32,25.25,1.71,0.68,0.00,1.31,2.42,2.53,1.31,2.42,2.53,10,10,436.32,116.14,15.53,2.12,0.24,0.00
2025/04/16T00:16:15z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,23,983.76,0.00,36616,0,592,1.86,3.32,3.56,1.86,3.32,3.56,14,14,492.42,141.30,25.30,1.63,0.28,0.19,1.59,2.53,2.84,1.59,2.53,2.84,11,11,471.57,126.78,16.66,0.76,0.26,0.26
2025/04/16T00:18:15z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,24,983.76,0.00,36616,0,712,1.98,2.68,3.08,1.98,2.68,3.08,11,11,461.49,134.76,18.00,1.19,0.76,0.17,1.57,2.73,2.73,1.57,2.73,2.73,11,11,480.38,129.62,18.93,1.61,0.00,0.00
2025/04/16T00:20:15z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,23,983.79,0.00,36552,0,832,2.07,2.80,3.02,2.07,2.80,3.02,12,12,480.70,143.34,18.98,0.89,0.48,0.05,1.71,2.95,3.05,1.71,2.95,3.05,12,12,468.67,128.45,15.81,2.24,0.21,0.21
2025/04/16T00:22:15z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,23,983.83,0.00,36552,0,952,1.76,2.51,2.51,1.76,2.51,2.51,10,10,441.76,132.16,16.18,0.69,0.00,0.00,1.58,2.45,3.38,1.58,2.45,3.38,10,10,419.15,119.55,21.70,1.82,0.73,0.50
2025/04/16T00:24:15z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,17,22,983.87,0.00,36552,0,1072,2.00,3.08,3.22,2.00,3.08,3.22,13,13,473.85,141.41,23.29,1.25,0.27,0.00,1.71,2.15,2.34,1.71,2.15,2.34,9,9,423.51,121.25,14.17,0.75,0.25,0.00
2025/04/16T00:26:15z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,17,22,983.95,0.00,36552,0,1192,1.69,2.59,3.02,1.69,2.59,3.02,11,11,447.76,136.59,17.42,1.12,0.56,0.00,1.65,3.28,3.84,1.65,3.28,3.84,14,14,486.00,129.23,21.14,2.58,0.70,0.25
2025/04/16T00:28:08z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,17,22,983.97,nan,36704,0,112,1.49,2.73,2.76,1.49,2.73,2.76,11,11,441.80,125.87,17.89,1.16,0.24,0.00,1.56,2.56,2.74,1.56,2.56,2.74,11,11,456.77,123.35,18.14,0.93,0.07,0.07
2025/04/16T00:30:08z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,17,23,983.99,0.00,36616,0,232,1.80,2.78,2.78,1.80,2.78,2.78,12,12,435.20,131.14,23.00,1.00,0.00,0.00,1.64,2.46,2.71,1.64,2.46,2.71,10,10,431.89,118.57,15.96,1.32,0.38,0.20
2025/04/16T00:32:08z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,17,23,984.00,0.00,36472,0,352,1.64,2.80,2.80,1.64,2.80,2.80,12,12,437.36,126.66,19.98,1.23,0.07,0.00,1.59,3.17,3.59,1.59,3.17,3.59,13,13,452.59,125.54,25.59,1.95,0.47,0.00
2025/04/16T00:34:08z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,17,23,983.97,0.00,36472,0,472,1.59,2.46,2.95,1.59,2.46,2.95,10,10,431.68,125.79,16.89,0.88,0.62,0.25,1.58,2.51,2.83,1.58,2.51,2.83,10,10,433.98,120.86,15.47,1.71,0.42,0.19
