UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/05/03T00:00:48z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,36,54,981.30,0.00,36552,0,1072,4.74,6.65,7.60,4.74,6.65,7.60,28,28,981.05,283.32,47.93,2.19,1.44,0.47,5.34,7.36,7.56,5.34,7.36,7.56,31,31,1115.29,300.88,36.14,2.53,0.25,0.25
2025/05/03T00:02:48z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,36,54,981.32,0.00,36552,0,1192,5.45,7.71,7.93,5.45,7.71,7.93,32,32,1019.74,308.50,48.03,1.48,0.53,0.00,5.12,6.84,7.39,5.12,6.84,7.39,28,28,1115.09,308.20,41.95,1.48,0.68,0.48
2025/05/03T00:04:42z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,37,54,981.37,nan,36704,0,113,5.22,7.11,7.16,5.22,7.11,7.16,30,30,1012.93,297.87,48.04,1.11,0.11,0.11,5.19,7.24,7.90,5.19,7.24,7.90,30,30,1137.43,308.19,44.57,3.02,1.26,0.00
2025/05/03T00:06:42z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,37,55,981.37,0.00,36616,0,233,5.07,6.93,7.20,5.07,6.93,7.20,29,29,1084.42,309.59,40.34,1.51,0.37,0.14,5.59,7.70,7.86,5.59,7.70,7.86,32,32,1184.25,312.25,44.04,2.07,0.25,0.25
2025/05/03T00:08:42z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,37,55,981.43,0.00,36616,0,353,5.21,7.09,8.02,5.21,7.09,8.02,30,30,1019.79,302.36,47.70,2.82,1.57,0.16,5.46,7.66,7.92,5.46,7.66,7.92,32,32,1161.20,317.46,40.05,2.31,0.37,0.17
2025/05/03T00:10:42z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,37,55,981.46,0.00,36616,0,473,5.20,7.43,9.04,5.20,7.43,9.04,31,31,1066.61,301.46,46.68,5.14,2.66,0.46,5.71,7.71,8.25,5.71,7.71,8.25,32,32,1213.53,327.14,40.63,3.76,0.42,0.24
2025/05/03T00:12:42z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,37,54,981.54,0.00,36616,0,593,5.47,8.04,8.89,5.47,8.04,8.89,33,33,1040.79,309.35,50.19,3.32,1.47,0.47,5.55,7.14,7.60,5.55,7.14,7.60,30,30,1108.40,308.45,42.03,1.48,0.66,0.07
2025/05/03T00:14:42z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,38,54,981.53,0.00,36616,0,713,5.14,7.29,7.76,5.14,7.29,7.76,30,30,1015.34,306.19,50.74,2.03,0.79,0.28,5.37,7.70,8.16,5.37,7.70,8.16,32,32,1104.42,301.54,48.09,3.93,0.84,0.44
2025/05/03T00:16:42z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,38,54,981.64,0.00,36616,0,833,5.43,7.59,8.33,5.43,7.59,8.33,32,32,1068.31,313.16,44.86,2.22,1.19,0.36,5.33,7.64,8.29,5.33,7.64,8.29,32,32,1128.16,316.40,50.26,2.43,0.84,0.41
2025/05/03T00:18:42z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,38,54,981.74,0.00,36616,0,953,5.44,6.98,8.07,5.44,6.98,8.07,29,29,1041.16,307.16,46.07,2.25,1.29,0.98,5.63,8.07,8.29,5.63,8.07,8.29,34,34,1172.34,330.14,46.22,1.93,0.08,0.08
2025/05/03T00:20:42z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,38,55,981.82,0.00,36616,0,1073,5.19,7.29,7.47,5.19,7.29,7.47,30,30,1059.92,310.20,43.61,0.86,0.41,0.07,5.62,8.02,8.40,5.62,8.02,8.40,33,33,1179.57,323.98,48.24,2.93,0.84,0.22
2025/05/03T00:22:42z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,38,55,981.87,0.00,36616,0,1193,5.53,7.34,8.10,5.53,7.34,8.10,31,31,1041.51,308.27,46.56,2.61,1.14,0.25,6.11,8.25,8.60,6.11,8.25,8.60,34,34,1260.79,346.11,44.75,2.46,0.61,0.11
2025/05/03T00:24:35z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,38,55,981.91,nan,36704,0,113,5.83,8.24,8.83,5.83,8.24,8.83,34,34,1138.17,328.11,49.80,2.65,0.98,0.24,5.98,8.28,8.65,5.98,8.28,8.65,34,34,1187.23,328.95,46.40,3.60,0.58,0.58
2025/05/03T00:26:35z,40:91:51:5d:7f:d7,7.02,2.0+OPENLOG+31954 MB+DS3231+BME280+PMSX003-B+PMSX003-A,82,38,54,981.98,0.00,36616,0,233,5.17,7.27,7.72,5.17,7.27,7.72,30,30,1045.80,306.75,51.37,2.28,0.77,0.00,5.66,7.93,8.64,5.66,7.93,8.64,33,33,1171.45,327.96,43.45,3.41,1.29,0.18
